"Scheme.Code","Scheme.Name","Net.Asset.Value","Repurchase.Price","Sale.Price","Date","MovGain"
100124,"HDFC Income Fund-Growth",34.1561,33.9853,34.1561,2016-04-21,0.0375999999999976
100124,"HDFC Income Fund-Growth",34.1937,34.0227,34.1937,2016-04-22,-0.0330999999999975
100124,"HDFC Income Fund-Growth",34.1606,33.9898,34.1606,2016-04-25,-0.0275999999999996
100124,"HDFC Income Fund-Growth",34.133,33.9623,34.133,2016-04-26,0.00659999999999883
100124,"HDFC Income Fund-Growth",34.1396,33.9689,34.1396,2016-04-27,0.0157999999999987
100124,"HDFC Income Fund-Growth",34.1554,33.9846,34.1554,2016-04-28,0.0165999999999968
100124,"HDFC Income Fund-Growth",34.172,34.0011,34.172,2016-04-29,0.0213999999999999
100124,"HDFC Income Fund-Growth",34.1934,34.0224,34.1934,2016-05-02,-0.0207999999999942
100124,"HDFC Income Fund-Growth",34.1726,34.0017,34.1726,2016-05-03,0.0426000000000002
100124,"HDFC Income Fund-Growth",34.2152,34.0441,34.2152,2016-05-04,-0.0189000000000021
100124,"HDFC Income Fund-Growth",34.1963,34.0253,34.1963,2016-05-05,0.00820000000000221
100124,"HDFC Income Fund-Growth",34.2045,34.0335,34.2045,2016-05-06,0.0285999999999973
100124,"HDFC Income Fund-Growth",34.2331,34.0619,34.2331,2016-05-09,0.0172000000000025
100124,"HDFC Income Fund-Growth",34.2503,34.079,34.2503,2016-05-10,0.00239999999999441
100124,"HDFC Income Fund-Growth",34.2527,34.0814,34.2527,2016-05-11,0.0205000000000055
100124,"HDFC Income Fund-Growth",34.2732,34.1018,34.2732,2016-05-12,-0.0230999999999995
100124,"HDFC Income Fund-Growth",34.2501,34.0788,34.2501,2016-05-13,0.00729999999999364
100124,"HDFC Income Fund-Growth",34.2574,34.0861,34.2574,2016-05-16,0.00100000000000477
100124,"HDFC Income Fund-Growth",34.2584,34.0871,34.2584,2016-05-17,-0.0172000000000025
100124,"HDFC Income Fund-Growth",34.2412,34.07,34.2412,2016-05-18,0.00540000000000163
100124,"HDFC Income Fund-Growth",34.2466,34.0754,34.2466,2016-05-19,-0.0108999999999995
100124,"HDFC Income Fund-Growth",34.2357,34.0645,34.2357,2016-05-20,0.0244
100124,"HDFC Income Fund-Growth",34.2601,34.0888,34.2601,2016-05-23,0.00560000000000116
100124,"HDFC Income Fund-Growth",34.2657,34.0944,34.2657,2016-05-24,0.00689999999999458
100124,"HDFC Income Fund-Growth",34.2726,34.1012,34.2726,2016-05-25,0.000300000000002854
100124,"HDFC Income Fund-Growth",34.2729,34.1015,34.2729,2016-05-26,-0.00169999999999959
100124,"HDFC Income Fund-Growth",34.2712,34.0998,34.2712,2016-05-27,0.0446000000000026
100124,"HDFC Income Fund-Growth",34.3158,34.1442,34.3158,2016-05-30,-0.00619999999999976
100124,"HDFC Income Fund-Growth",34.3096,34.1381,34.3096,2016-05-31,-0.0328000000000017
100124,"HDFC Income Fund-Growth",34.2768,34.1054,34.2768,2016-06-01,0.0291999999999959
100124,"HDFC Income Fund-Growth",34.306,34.1345,34.306,2016-06-02,0.00660000000000593
100124,"HDFC Income Fund-Growth",34.3126,34.141,34.3126,2016-06-03,0.0286999999999935
100124,"HDFC Income Fund-Growth",34.3413,34.1696,34.3413,2016-06-06,-0.00419999999999732
100124,"HDFC Income Fund-Growth",34.3371,34.1654,34.3371,2016-06-07,0.00209999999999866
100124,"HDFC Income Fund-Growth",34.3392,34.1675,34.3392,2016-06-08,0.0046999999999997
100124,"HDFC Income Fund-Growth",34.3439,34.1722,34.3439,2016-06-09,0.0023000000000053
100124,"HDFC Income Fund-Growth",34.3462,34.1745,34.3462,2016-06-10,-0.0265000000000057
100124,"HDFC Income Fund-Growth",34.3197,34.1481,34.3197,2016-06-13,0.0198000000000036
100124,"HDFC Income Fund-Growth",34.3395,34.1678,34.3395,2016-06-14,0.00769999999999982
100124,"HDFC Income Fund-Growth",34.3472,34.1755,34.3472,2016-06-15,0.0140999999999991
100124,"HDFC Income Fund-Growth",34.3613,34.1895,34.3613,2016-06-16,0.00690000000000168
100124,"HDFC Income Fund-Growth",34.3682,34.1964,34.3682,2016-06-17,0.0063999999999993
100124,"HDFC Income Fund-Growth",34.3746,34.2027,34.3746,2016-06-20,0.0257000000000005
100124,"HDFC Income Fund-Growth",34.4003,34.2283,34.4003,2016-06-21,0.0339999999999989
100124,"HDFC Income Fund-Growth",34.4343,34.2621,34.4343,2016-06-22,0.0251000000000019
100124,"HDFC Income Fund-Growth",34.4594,34.2871,34.4594,2016-06-23,0.0389999999999944
100124,"HDFC Income Fund-Growth",34.4984,34.3259,34.4984,2016-06-24,0.113600000000005
100124,"HDFC Income Fund-Growth",34.612,34.4389,34.612,2016-06-27,0.0668999999999969
100124,"HDFC Income Fund-Growth",34.6789,34.5055,34.6789,2016-06-28,0.0790000000000006
100124,"HDFC Income Fund-Growth",34.7579,34.5841,34.7579,2016-06-29,0.0146999999999977
100124,"HDFC Income Fund-Growth",34.7726,34.5987,34.7726,2016-06-30,0.0570000000000022
100124,"HDFC Income Fund-Growth",34.8296,34.6555,34.8296,2016-07-01,0.00300000000000011
100124,"HDFC Income Fund-Growth",34.8326,34.6584,34.8326,2016-07-04,0.0645999999999987
100124,"HDFC Income Fund-Growth",34.8972,34.7227,34.8972,2016-07-05,0.0529000000000011
100124,"HDFC Income Fund-Growth",34.9501,34.7753,34.9501,2016-07-07,0.0390000000000015
100124,"HDFC Income Fund-Growth",34.9891,34.8142,34.9891,2016-07-08,0.0122999999999962
100124,"HDFC Income Fund-Growth",35.0014,34.8264,35.0014,2016-07-11,0.134
100124,"HDFC Income Fund-Growth",35.1354,34.9597,35.1354,2016-07-12,0.101300000000002
100124,"HDFC Income Fund-Growth",35.2367,35.0605,35.2367,2016-07-13,-0.000399999999999068
100124,"HDFC Income Fund-Growth",35.2363,35.0601,35.2363,2016-07-14,0.0471000000000004
100124,"HDFC Income Fund-Growth",35.2834,35.107,35.2834,2016-07-15,-0.0152000000000001
100124,"HDFC Income Fund-Growth",35.2682,35.0919,35.2682,2016-07-18,0.0752000000000024
100124,"HDFC Income Fund-Growth",35.3434,35.1667,35.3434,2016-07-19,0.0835000000000008
100124,"HDFC Income Fund-Growth",35.4269,35.2498,35.4269,2016-07-20,0.0510999999999981
100124,"HDFC Income Fund-Growth",35.478,35.3006,35.478,2016-07-21,0.0518999999999963
100124,"HDFC Income Fund-Growth",35.5299,35.3523,35.5299,2016-07-22,0.0588000000000051
100124,"HDFC Income Fund-Growth",35.5887,35.4108,35.5887,2016-07-25,0.033299999999997
100124,"HDFC Income Fund-Growth",35.622,35.4439,35.622,2016-07-26,0.0290000000000035
100124,"HDFC Income Fund-Growth",35.651,35.4727,35.651,2016-07-27,0.262799999999999
100124,"HDFC Income Fund-Growth",35.9138,35.7342,35.9138,2016-07-28,0.0656999999999996
100124,"HDFC Income Fund-Growth",35.9795,35.7996,35.9795,2016-07-29,0.165799999999997
100124,"HDFC Income Fund-Growth",36.1453,35.9646,36.1453,2016-08-01,-0.0861999999999981
100124,"HDFC Income Fund-Growth",36.0591,35.8788,36.0591,2016-08-02,-0.0767999999999986
100124,"HDFC Income Fund-Growth",35.9823,35.8024,35.9823,2016-08-03,0.0388999999999982
100124,"HDFC Income Fund-Growth",36.0212,35.8411,36.0212,2016-08-04,0.0668000000000006
100124,"HDFC Income Fund-Growth",36.088,35.9076,36.088,2016-08-05,-0.00180000000000291
100124,"HDFC Income Fund-Growth",36.0862,35.9058,36.0862,2016-08-08,0.207500000000003
100124,"HDFC Income Fund-Growth",36.2937,36.1122,36.2937,2016-08-09,0.148099999999999
100124,"HDFC Income Fund-Growth",36.4418,36.2596,36.4418,2016-08-10,0.0996000000000024
100124,"HDFC Income Fund-Growth",36.5414,36.3587,36.5414,2016-08-11,0.0142999999999986
100124,"HDFC Income Fund-Growth",36.5557,36.3729,36.5557,2016-08-12,-0.00880000000000081
100124,"HDFC Income Fund-Growth",36.5469,36.3642,36.5469,2016-08-16,-0.115200000000002
100124,"HDFC Income Fund-Growth",36.4317,36.2495,36.4317,2016-08-18,0.029200000000003
100124,"HDFC Income Fund-Growth",36.4609,36.2786,36.4609,2016-08-19,-0.105600000000003
100124,"HDFC Income Fund-Growth",36.3553,36.1735,36.3553,2016-08-22,0.00189999999999912
100124,"HDFC Income Fund-Growth",36.3572,36.1754,36.3572,2016-08-23,0.0699000000000041
100124,"HDFC Income Fund-Growth",36.4271,36.245,36.4271,2016-08-24,0.0292999999999992
100124,"HDFC Income Fund-Growth",36.4564,36.2741,36.4564,2016-08-25,0.0180999999999969
100124,"HDFC Income Fund-Growth",36.4745,36.2921,36.4745,2016-08-26,0.0296000000000021
100124,"HDFC Income Fund-Growth",36.5041,36.3216,36.5041,2016-08-29,0.0756000000000014
100124,"HDFC Income Fund-Growth",36.5797,36.3968,36.5797,2016-08-30,0.0272999999999968
100124,"HDFC Income Fund-Growth",36.607,36.424,36.607,2016-08-31,-0.00589999999999691
100124,"HDFC Income Fund-Growth",36.6011,36.4181,36.6011,2016-09-01,-0.0198000000000036
100124,"HDFC Income Fund-Growth",36.5813,36.3984,36.5813,2016-09-02,0.0589000000000013
100124,"HDFC Income Fund-Growth",36.6402,36.457,36.6402,2016-09-06,0.145400000000002
100124,"HDFC Income Fund-Growth",36.7856,36.6017,36.7856,2016-09-07,-0.00180000000000291
100124,"HDFC Income Fund-Growth",36.7838,36.5999,36.7838,2016-09-08,0.00610000000000355
100124,"HDFC Income Fund-Growth",36.7899,36.606,36.7899,2016-09-09,-0.0803000000000011
100124,"HDFC Income Fund-Growth",36.7096,36.5261,36.7096,2016-09-12,-0.0264999999999986
100124,"HDFC Income Fund-Growth",36.6831,36.4997,36.6831,2016-09-14,0.0169999999999959
100124,"HDFC Income Fund-Growth",36.7001,36.5166,36.7001,2016-09-15,0.00650000000000261
100124,"HDFC Income Fund-Growth",36.7066,36.5231,36.7066,2016-09-16,0.00880000000000081
100124,"HDFC Income Fund-Growth",36.7154,36.5318,36.7154,2016-09-19,-0.0357000000000056
100124,"HDFC Income Fund-Growth",36.6797,36.4963,36.6797,2016-09-20,0.0448000000000022
100124,"HDFC Income Fund-Growth",36.7245,36.5409,36.7245,2016-09-21,0.163200000000003
100124,"HDFC Income Fund-Growth",36.8877,36.7033,36.8877,2016-09-22,0.0751999999999953
100124,"HDFC Income Fund-Growth",36.9629,36.7781,36.9629,2016-09-23,0.143100000000004
100124,"HDFC Income Fund-Growth",37.106,36.9205,37.106,2016-09-26,0.0516999999999967
100124,"HDFC Income Fund-Growth",37.1577,36.9719,37.1577,2016-09-27,0.0245999999999995
100124,"HDFC Income Fund-Growth",37.1823,36.9964,37.1823,2016-09-28,-0.182499999999997
100124,"HDFC Income Fund-Growth",36.9998,36.8148,36.9998,2016-09-29,0.0634999999999977
100124,"HDFC Income Fund-Growth",37.0633,36.878,37.0633,2016-09-30,0.135000000000005
100124,"HDFC Income Fund-Growth",37.1983,37.0123,37.1983,2016-10-03,0.0317999999999969
100124,"HDFC Income Fund-Growth",37.2301,37.0439,37.2301,2016-10-04,0.150300000000001
100124,"HDFC Income Fund-Growth",37.3804,37.1935,37.3804,2016-10-05,-0.0707000000000022
100124,"HDFC Income Fund-Growth",37.3097,37.1232,37.3097,2016-10-06,-0.0544000000000011
100124,"HDFC Income Fund-Growth",37.2553,37.069,37.2553,2016-10-07,0.0506999999999991
100124,"HDFC Income Fund-Growth",37.306,37.1195,37.306,2016-10-10,-0.0447999999999951
100124,"HDFC Income Fund-Growth",37.2612,37.0749,37.2612,2016-10-13,-0.0968000000000018
100124,"HDFC Income Fund-Growth",37.1644,36.9786,37.1644,2016-10-14,0.0110000000000028
100124,"HDFC Income Fund-Growth",37.1754,36.9895,37.1754,2016-10-17,0.046599999999998
100124,"HDFC Income Fund-Growth",37.222,37.0359,37.222,2016-10-18,9.99999999962142e-05
100124,"HDFC Income Fund-Growth",37.2221,37.036,37.2221,2016-10-19,-0.0233999999999952
100124,"HDFC Income Fund-Growth",37.1987,37.0127,37.1987,2016-10-20,0.0250999999999948
100124,"HDFC Income Fund-Growth",37.2238,37.0377,37.2238,2016-10-21,0.0335999999999999
100124,"HDFC Income Fund-Growth",37.2574,37.0711,37.2574,2016-10-24,-0.0393999999999934
100124,"HDFC Income Fund-Growth",37.218,37.0319,37.218,2016-10-25,0.0108999999999995
100124,"HDFC Income Fund-Growth",37.2289,37.0428,37.2289,2016-10-26,-0.0240000000000009
100124,"HDFC Income Fund-Growth",37.2049,37.0189,37.2049,2016-10-27,-0.017000000000003
100124,"HDFC Income Fund-Growth",37.1879,37.002,37.1879,2016-10-28,-0.0172999999999988
100124,"HDFC Income Fund-Growth",37.1706,36.9847,37.1706,2016-11-01,-0.0127999999999986
100124,"HDFC Income Fund-Growth",37.1578,36.972,37.1578,2016-11-02,0.0069999999999979
100124,"HDFC Income Fund-Growth",37.1648,36.979,37.1648,2016-11-03,-0.0797000000000025
100124,"HDFC Income Fund-Growth",37.0851,36.8997,37.0851,2016-11-04,0.0420000000000016
100124,"HDFC Income Fund-Growth",37.1271,36.9415,37.1271,2016-11-07,0.0394000000000005
100124,"HDFC Income Fund-Growth",37.1665,36.9807,37.1665,2016-11-08,0.256900000000002
100124,"HDFC Income Fund-Growth",37.4234,37.2363,37.4234,2016-11-09,0.0870999999999995
100124,"HDFC Income Fund-Growth",37.5105,37.3229,37.5105,2016-11-10,-0.0868000000000038
100124,"HDFC Income Fund-Growth",37.4237,37.2366,37.4237,2016-11-11,0.461100000000002
100124,"HDFC Income Fund-Growth",37.8848,37.6954,37.8848,2016-11-15,0.255400000000002
100124,"HDFC Income Fund-Growth",38.1402,37.9495,38.1402,2016-11-16,-0.0262000000000029
100124,"HDFC Income Fund-Growth",38.114,37.9234,38.114,2016-11-17,0.00260000000000105
100124,"HDFC Income Fund-Growth",38.1166,37.926,38.1166,2016-11-18,0.342600000000004
100124,"HDFC Income Fund-Growth",38.4592,38.2669,38.4592,2016-11-21,0.0471000000000004
100124,"HDFC Income Fund-Growth",38.5063,38.3138,38.5063,2016-11-22,0.272999999999996
100124,"HDFC Income Fund-Growth",38.7793,38.5854,38.7793,2016-11-23,0.300000000000004
100124,"HDFC Income Fund-Growth",39.0793,38.8839,39.0793,2016-11-24,-0.0659000000000063
100124,"HDFC Income Fund-Growth",39.0134,38.8183,39.0134,2016-11-25,-0.2346
100124,"HDFC Income Fund-Growth",38.7788,38.5849,38.7788,2016-11-28,-0.0471999999999966
100124,"HDFC Income Fund-Growth",38.7316,38.5379,38.7316,2016-11-29,0.221499999999999
100124,"HDFC Income Fund-Growth",38.9531,38.7583,38.9531,2016-11-30,0.0628999999999991
100124,"HDFC Income Fund-Growth",39.016,38.8209,39.016,2016-12-01,-0.0951999999999984
100124,"HDFC Income Fund-Growth",38.9208,38.9208,38.9208,2016-12-02,0.0360999999999976
100124,"HDFC Income Fund-Growth",38.9569,38.9569,38.9569,2016-12-05,0.000500000000002387
100124,"HDFC Income Fund-Growth",38.9574,38.9574,38.9574,2016-12-06,-0.445
100124,"HDFC Income Fund-Growth",38.5124,38.5124,38.5124,2016-12-07,-0.146900000000002
100124,"HDFC Income Fund-Growth",38.3655,38.3655,38.3655,2016-12-08,-0.0891999999999982
100124,"HDFC Income Fund-Growth",38.2763,38.2763,38.2763,2016-12-09,-0.0484000000000009
100124,"HDFC Income Fund-Growth",38.2279,38.2279,38.2279,2016-12-13,-0.0272000000000006
100124,"HDFC Income Fund-Growth",38.2007,38.2007,38.2007,2016-12-14,-0.340299999999999
100124,"HDFC Income Fund-Growth",37.8604,37.8604,37.8604,2016-12-15,-0.0285000000000011
100124,"HDFC Income Fund-Growth",37.8319,37.8319,37.8319,2016-12-16,-0.041799999999995
100124,"HDFC Income Fund-Growth",37.7901,37.7901,37.7901,2016-12-19,0.039200000000001
100124,"HDFC Income Fund-Growth",37.8293,37.8293,37.8293,2016-12-20,0.0248999999999953
100124,"HDFC Income Fund-Growth",37.8542,37.8542,37.8542,2016-12-21,-0.114899999999999
100124,"HDFC Income Fund-Growth",37.7393,37.7393,37.7393,2016-12-22,-0.163200000000003
100124,"HDFC Income Fund-Growth",37.5761,37.5761,37.5761,2016-12-23,-0.131399999999999
100124,"HDFC Income Fund-Growth",37.4447,37.4447,37.4447,2016-12-26,-0.107999999999997
100124,"HDFC Income Fund-Growth",37.3367,37.3367,37.3367,2016-12-27,-0.00430000000000064
100124,"HDFC Income Fund-Growth",37.3324,37.3324,37.3324,2016-12-28,0.134399999999999
100124,"HDFC Income Fund-Growth",37.4668,37.4668,37.4668,2016-12-29,0.0988000000000042
100124,"HDFC Income Fund-Growth",37.5656,37.5656,37.5656,2016-12-30,0.405999999999999
100124,"HDFC Income Fund-Growth",37.9716,37.9716,37.9716,2017-01-02,-0.0257000000000005
100124,"HDFC Income Fund-Growth",37.9459,37.9459,37.9459,2017-01-03,0.131099999999996
100124,"HDFC Income Fund-Growth",38.077,38.077,38.077,2017-01-04,-0.0135000000000005
100124,"HDFC Income Fund-Growth",38.0635,38.0635,38.0635,2017-01-05,-0.0240999999999971
100124,"HDFC Income Fund-Growth",38.0394,38.0394,38.0394,2017-01-06,-0.055100000000003
100124,"HDFC Income Fund-Growth",37.9843,37.9843,37.9843,2017-01-09,-0.0219999999999985
100124,"HDFC Income Fund-Growth",37.9623,37.9623,37.9623,2017-01-10,-0.0368999999999957
100124,"HDFC Income Fund-Growth",37.9254,37.9254,37.9254,2017-01-11,0.040699999999994
100124,"HDFC Income Fund-Growth",37.9661,37.9661,37.9661,2017-01-12,-0.00580000000000069
100124,"HDFC Income Fund-Growth",37.9603,37.9603,37.9603,2017-01-13,-0.022199999999998
100124,"HDFC Income Fund-Growth",37.9381,37.9381,37.9381,2017-01-16,0.0211000000000041
100124,"HDFC Income Fund-Growth",37.9592,37.9592,37.9592,2017-01-17,-0.0457999999999998
100124,"HDFC Income Fund-Growth",37.9134,37.9134,37.9134,2017-01-18,-0.0400000000000063
100124,"HDFC Income Fund-Growth",37.8734,37.8734,37.8734,2017-01-19,-0.0129999999999981
100124,"HDFC Income Fund-Growth",37.8604,37.8604,37.8604,2017-01-20,0.0155999999999992
100124,"HDFC Income Fund-Growth",37.876,37.876,37.876,2017-01-23,0
100124,"HDFC Income Fund-Growth",37.876,37.876,37.876,2017-01-24,0.00590000000000401
100124,"HDFC Income Fund-Growth",37.8819,37.8819,37.8819,2017-01-25,0
100124,"HDFC Income Fund-Growth",37.8819,37.8819,37.8819,2017-01-27,0.0108999999999995
100124,"HDFC Income Fund-Growth",37.8928,37.8928,37.8928,2017-01-30,-0.00900000000000034
100124,"HDFC Income Fund-Growth",37.8838,37.8838,37.8838,2017-01-31,0.00390000000000157
100124,"HDFC Income Fund-Growth",37.8877,37.8877,37.8877,2017-02-01,0.0481999999999942
100124,"HDFC Income Fund-Growth",37.9359,37.9359,37.9359,2017-02-02,-0.0124999999999957
100124,"HDFC Income Fund-Growth",37.9234,37.9234,37.9234,2017-02-03,NA
100868,"HDFC Liquid Fund-GROWTH",2926.7002,2926.7002,2926.7002,2016-01-01,1.17619999999988
100868,"HDFC Liquid Fund-GROWTH",2927.8764,2927.8764,2927.8764,2016-01-03,0.64469999999983
100868,"HDFC Liquid Fund-GROWTH",2928.5211,2928.5211,2928.5211,2016-01-04,0.601700000000164
100868,"HDFC Liquid Fund-GROWTH",2929.1228,2929.1228,2929.1228,2016-01-05,0.60759999999982
100868,"HDFC Liquid Fund-GROWTH",2929.7304,2929.7304,2929.7304,2016-01-06,0.589300000000094
100868,"HDFC Liquid Fund-GROWTH",2930.3197,2930.3197,2930.3197,2016-01-07,0.598599999999806
100868,"HDFC Liquid Fund-GROWTH",2930.9183,2930.9183,2930.9183,2016-01-08,1.19370000000026
100868,"HDFC Liquid Fund-GROWTH",2932.112,2932.112,2932.112,2016-01-10,0.58829999999989
100868,"HDFC Liquid Fund-GROWTH",2932.7003,2932.7003,2932.7003,2016-01-11,0.586800000000039
100868,"HDFC Liquid Fund-GROWTH",2933.2871,2933.2871,2933.2871,2016-01-12,0.595800000000054
100868,"HDFC Liquid Fund-GROWTH",2933.8829,2933.8829,2933.8829,2016-01-13,0.591300000000047
100868,"HDFC Liquid Fund-GROWTH",2934.4742,2934.4742,2934.4742,2016-01-14,0.585099999999784
100868,"HDFC Liquid Fund-GROWTH",2935.0593,2935.0593,2935.0593,2016-01-15,1.2168999999999
100868,"HDFC Liquid Fund-GROWTH",2936.2762,2936.2762,2936.2762,2016-01-17,0.591800000000148
100868,"HDFC Liquid Fund-GROWTH",2936.868,2936.868,2936.868,2016-01-18,0.575200000000223
100868,"HDFC Liquid Fund-GROWTH",2937.4432,2937.4432,2937.4432,2016-01-19,0.600399999999809
100868,"HDFC Liquid Fund-GROWTH",2938.0436,2938.0436,2938.0436,2016-01-20,0.584699999999884
100868,"HDFC Liquid Fund-GROWTH",2938.6283,2938.6283,2938.6283,2016-01-21,0.576399999999921
100868,"HDFC Liquid Fund-GROWTH",2939.2047,2939.2047,2939.2047,2016-01-22,1.20980000000009
100868,"HDFC Liquid Fund-GROWTH",2940.4145,2940.4145,2940.4145,2016-01-24,0.590599999999995
100868,"HDFC Liquid Fund-GROWTH",2941.0051,2941.0051,2941.0051,2016-01-25,0.593000000000302
100868,"HDFC Liquid Fund-GROWTH",2941.5981,2941.5981,2941.5981,2016-01-26,0.589099999999689
100868,"HDFC Liquid Fund-GROWTH",2942.1872,2942.1872,2942.1872,2016-01-27,0.595200000000204
100868,"HDFC Liquid Fund-GROWTH",2942.7824,2942.7824,2942.7824,2016-01-28,0.560799999999745
100868,"HDFC Liquid Fund-GROWTH",2943.3432,2943.3432,2943.3432,2016-01-29,1.26780000000008
100868,"HDFC Liquid Fund-GROWTH",2944.611,2944.611,2944.611,2016-01-31,0.602300000000014
100868,"HDFC Liquid Fund-GROWTH",2945.2133,2945.2133,2945.2133,2016-02-01,0.595100000000002
100868,"HDFC Liquid Fund-GROWTH",2945.8084,2945.8084,2945.8084,2016-02-02,0.593900000000303
100868,"HDFC Liquid Fund-GROWTH",2946.4023,2946.4023,2946.4023,2016-02-03,0.593399999999747
100868,"HDFC Liquid Fund-GROWTH",2946.9957,2946.9957,2946.9957,2016-02-04,0.5929000000001
100868,"HDFC Liquid Fund-GROWTH",2947.5886,2947.5886,2947.5886,2016-02-05,1.23199999999997
100868,"HDFC Liquid Fund-GROWTH",2948.8206,2948.8206,2948.8206,2016-02-07,0.606800000000021
100868,"HDFC Liquid Fund-GROWTH",2949.4274,2949.4274,2949.4274,2016-02-08,0.62519999999995
100868,"HDFC Liquid Fund-GROWTH",2950.0526,2950.0526,2950.0526,2016-02-09,0.62519999999995
100868,"HDFC Liquid Fund-GROWTH",2950.6778,2950.6778,2950.6778,2016-02-10,0.617700000000241
100868,"HDFC Liquid Fund-GROWTH",2951.2955,2951.2955,2951.2955,2016-02-11,0.612699999999677
100868,"HDFC Liquid Fund-GROWTH",2951.9082,2951.9082,2951.9082,2016-02-12,1.25600000000031
100868,"HDFC Liquid Fund-GROWTH",2953.1642,2953.1642,2953.1642,2016-02-14,0.611499999999978
100868,"HDFC Liquid Fund-GROWTH",2953.7757,2953.7757,2953.7757,2016-02-15,0.617600000000039
100868,"HDFC Liquid Fund-GROWTH",2954.3933,2954.3933,2954.3933,2016-02-16,0.611099999999624
100868,"HDFC Liquid Fund-GROWTH",2955.0044,2955.0044,2955.0044,2016-02-17,0.602800000000116
100868,"HDFC Liquid Fund-GROWTH",2955.6072,2955.6072,2955.6072,2016-02-18,1.87690000000021
100868,"HDFC Liquid Fund-GROWTH",2957.4841,2957.4841,2957.4841,2016-02-21,0.60739999999987
100868,"HDFC Liquid Fund-GROWTH",2958.0915,2958.0915,2958.0915,2016-02-22,0.606400000000122
100868,"HDFC Liquid Fund-GROWTH",2958.6979,2958.6979,2958.6979,2016-02-23,0.584299999999985
100868,"HDFC Liquid Fund-GROWTH",2959.2822,2959.2822,2959.2822,2016-02-24,0.570400000000063
100868,"HDFC Liquid Fund-GROWTH",2959.8526,2959.8526,2959.8526,2016-02-25,0.57569999999987
100868,"HDFC Liquid Fund-GROWTH",2960.4283,2960.4283,2960.4283,2016-02-26,1.2217999999998
100868,"HDFC Liquid Fund-GROWTH",2961.6501,2961.6501,2961.6501,2016-02-28,0.660600000000159
100868,"HDFC Liquid Fund-GROWTH",2962.3107,2962.3107,2962.3107,2016-02-29,0.65119999999979
100868,"HDFC Liquid Fund-GROWTH",2962.9619,2962.9619,2962.9619,2016-03-01,0.658300000000054
100868,"HDFC Liquid Fund-GROWTH",2963.6202,2963.6202,2963.6202,2016-03-02,0.637000000000171
100868,"HDFC Liquid Fund-GROWTH",2964.2572,2964.2572,2964.2572,2016-03-03,0.630999999999858
100868,"HDFC Liquid Fund-GROWTH",2964.8882,2964.8882,2964.8882,2016-03-04,1.90700000000015
100868,"HDFC Liquid Fund-GROWTH",2966.7952,2966.7952,2966.7952,2016-03-07,0.610599999999977
100868,"HDFC Liquid Fund-GROWTH",2967.4058,2967.4058,2967.4058,2016-03-08,0.615400000000136
100868,"HDFC Liquid Fund-GROWTH",2968.0212,2968.0212,2968.0212,2016-03-09,0.608600000000024
100868,"HDFC Liquid Fund-GROWTH",2968.6298,2968.6298,2968.6298,2016-03-10,0.651100000000042
100868,"HDFC Liquid Fund-GROWTH",2969.2809,2969.2809,2969.2809,2016-03-11,1.33639999999968
100868,"HDFC Liquid Fund-GROWTH",2970.6173,2970.6173,2970.6173,2016-03-13,0.702200000000175
100868,"HDFC Liquid Fund-GROWTH",2971.3195,2971.3195,2971.3195,2016-03-14,0.703799999999774
100868,"HDFC Liquid Fund-GROWTH",2972.0233,2972.0233,2972.0233,2016-03-15,0.663800000000265
100868,"HDFC Liquid Fund-GROWTH",2972.6871,2972.6871,2972.6871,2016-03-16,0.657600000000002
100868,"HDFC Liquid Fund-GROWTH",2973.3447,2973.3447,2973.3447,2016-03-17,0.701900000000023
100868,"HDFC Liquid Fund-GROWTH",2974.0466,2974.0466,2974.0466,2016-03-18,1.33919999999989
100868,"HDFC Liquid Fund-GROWTH",2975.3858,2975.3858,2975.3858,2016-03-20,0.667300000000068
100868,"HDFC Liquid Fund-GROWTH",2976.0531,2976.0531,2976.0531,2016-03-21,0.673800000000028
100868,"HDFC Liquid Fund-GROWTH",2976.7269,2976.7269,2976.7269,2016-03-22,0.427499999999782
100868,"HDFC Liquid Fund-GROWTH",2977.1544,2977.1544,2977.1544,2016-03-23,2.6884
100868,"HDFC Liquid Fund-GROWTH",2979.8428,2979.8428,2979.8428,2016-03-27,0.5621000000001
100868,"HDFC Liquid Fund-GROWTH",2980.4049,2980.4049,2980.4049,2016-03-28,0.696300000000065
100868,"HDFC Liquid Fund-GROWTH",2981.1012,2981.1012,2981.1012,2016-03-29,0.92029999999977
100868,"HDFC Liquid Fund-GROWTH",2982.0215,2982.0215,2982.0215,2016-03-30,2.52480000000014
100868,"HDFC Liquid Fund-GROWTH",2984.5463,2984.5463,2984.5463,2016-03-31,2.53409999999985
100868,"HDFC Liquid Fund-GROWTH",2987.0804,2987.0804,2987.0804,2016-04-03,0.720000000000255
100868,"HDFC Liquid Fund-GROWTH",2987.8004,2987.8004,2987.8004,2016-04-04,0.753200000000106
100868,"HDFC Liquid Fund-GROWTH",2988.5536,2988.5536,2988.5536,2016-04-05,0.643199999999979
100868,"HDFC Liquid Fund-GROWTH",2989.1968,2989.1968,2989.1968,2016-04-06,0.658699999999953
100868,"HDFC Liquid Fund-GROWTH",2989.8555,2989.8555,2989.8555,2016-04-07,1.98289999999997
100868,"HDFC Liquid Fund-GROWTH",2991.8384,2991.8384,2991.8384,2016-04-10,0.685099999999693
